time,elapsed_seconds,message
12:46:20,0.0123376,linear algebra multiplication to compute ugrade complete
12:46:20,0.0012485,error computing upgrade vector for lambda 1, skipping : not normal floating point in upgrade pars: RCR8D,
12:46:20,3.98e-05,beginning upgrade vector calculations, lambda = 10
12:46:20,0.0001183,commencing calculation of upgrade vector
12:46:20,0.156866,forming JtQJ matrix
12:46:20,0.0428269,commencing to scale JtQJ matrix- first SVD...
12:46:20,5.54e-05,starting REDSVD
12:46:20,0.000762,retrieving REDSVD components
12:46:20,5.48e-05,triming REDSVD components to 30elements
12:46:20,4.63e-05,done REDSVD
12:46:20,0.00016,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,1.35e-05,JS
12:46:20,0.012473,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:20,0.0442015,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,6.85e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:20,2.46e-05,starting REDSVD
12:46:20,0.0012731,retrieving REDSVD components
12:46:20,7.97e-05,triming REDSVD components to 30elements
12:46:20,8.32e-05,done REDSVD
12:46:20,2.81e-05,SVD factorization complete
12:46:20,0.0042052,commencing linear algebra multiplication to compute ugrade
12:46:20,3.51e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:46:20,2.85e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:46:20,3.11e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:20,0.0168593,linear algebra multiplication to compute ugrade complete
12:46:20,0.0011039,commencing check of parameter bounds and gradients
12:46:20,6.26e-05,commencing calculation of upgrade vector
12:46:20,0.183692,forming JtQJ matrix
12:46:20,0.0429189,commencing to scale JtQJ matrix- first SVD...
12:46:20,6.04e-05,starting REDSVD
12:46:20,0.0007611,retrieving REDSVD components
12:46:20,5.74e-05,triming REDSVD components to 30elements
12:46:20,4.57e-05,done REDSVD
12:46:20,0.0001616,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,1.28e-05,JS
12:46:20,0.0124393,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:20,0.042508,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,5.65e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:20,1.46e-05,starting REDSVD
12:46:20,0.0011124,retrieving REDSVD components
12:46:20,6.39e-05,triming REDSVD components to 30elements
12:46:20,4.73e-05,done REDSVD
12:46:20,1.33e-05,SVD factorization complete
12:46:20,0.0021458,commencing linear algebra multiplication to compute ugrade
12:46:20,2.14e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:46:20,1.59e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:46:20,1.64e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:20,0.0122743,linear algebra multiplication to compute ugrade complete
12:46:20,0.0007089,commencing check of parameter bounds
12:46:20,3.76e-05,limiting out of bounds pars
12:46:20,5.59e-05,change limit/bound enforement for lambda 10: upper change limit,RCR8D, scaling factor: 3.77299e-248
12:46:20,0.0010443,checking for denormal floating point values
12:46:20,3.79e-05,transforming upgrade pars to model pars
12:46:20,2.18e-05,writing upgrade vector to csv file
12:46:20,0.0091949,beginning upgrade vector calculations, lambda = 100
12:46:20,0.0001517,commencing calculation of upgrade vector
12:46:20,0.169675,forming JtQJ matrix
12:46:20,0.0431436,commencing to scale JtQJ matrix- first SVD...
12:46:20,5.81e-05,starting REDSVD
12:46:20,0.0007641,retrieving REDSVD components
12:46:20,4.89e-05,triming REDSVD components to 30elements
12:46:20,4.67e-05,done REDSVD
12:46:20,0.0001569,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,1.27e-05,JS
12:46:20,0.0123002,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:20,0.0425347,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:20,5.14e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:20,1.46e-05,starting REDSVD
12:46:20,0.0010395,retrieving REDSVD components
12:46:20,4.86e-05,triming REDSVD components to 30elements
12:46:20,4.6e-05,done REDSVD
12:46:20,1.3e-05,SVD factorization complete
12:46:20,0.0020036,commencing linear algebra multiplication to compute ugrade
12:46:20,1.86e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:46:20,1.58e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:46:20,1.59e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:20,0.0122252,linear algebra multiplication to compute ugrade complete
12:46:20,0.0012257,commencing check of parameter bounds and gradients
12:46:20,5.19e-05,commencing calculation of upgrade vector
12:46:21,0.158288,forming JtQJ matrix
12:46:21,0.0423294,commencing to scale JtQJ matrix- first SVD...
12:46:21,5.66e-05,starting REDSVD
12:46:21,0.0008236,retrieving REDSVD components
12:46:21,5.85e-05,triming REDSVD components to 30elements
12:46:21,5.03e-05,done REDSVD
12:46:21,0.0001611,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,1.3e-05,JS
12:46:21,0.0135378,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:21,0.0412788,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,5.12e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:21,1.4e-05,starting REDSVD
12:46:21,0.0010676,retrieving REDSVD components
12:46:21,6.63e-05,triming REDSVD components to 30elements
12:46:21,4.97e-05,done REDSVD
12:46:21,1.33e-05,SVD factorization complete
12:46:21,0.0019473,commencing linear algebra multiplication to compute ugrade
12:46:21,1.95e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:46:21,2.56e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:46:21,1.9e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:21,0.0124097,linear algebra multiplication to compute ugrade complete
12:46:21,0.0006921,commencing check of parameter bounds
12:46:21,3.64e-05,limiting out of bounds pars
12:46:21,5.39e-05,change limit/bound enforement for lambda 100: upper change limit,RCR8D, scaling factor: 1.25105e-140
12:46:21,0.0010911,checking for denormal floating point values
12:46:21,2.14e-05,transforming upgrade pars to model pars
12:46:21,1.75e-05,writing upgrade vector to csv file
12:46:21,0.0110735,beginning upgrade vector calculations, lambda = 1000
12:46:21,0.0014367,commencing calculation of upgrade vector
12:46:21,0.197319,forming JtQJ matrix
12:46:21,0.0462276,commencing to scale JtQJ matrix- first SVD...
12:46:21,7.91e-05,starting REDSVD
12:46:21,0.0011035,retrieving REDSVD components
12:46:21,9.57e-05,triming REDSVD components to 30elements
12:46:21,5.73e-05,done REDSVD
12:46:21,0.0001928,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,1.52e-05,JS
12:46:21,0.0137154,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:21,0.0489399,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,5.91e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:21,1.56e-05,starting REDSVD
12:46:21,0.0010483,retrieving REDSVD components
12:46:21,5.89e-05,triming REDSVD components to 31elements
12:46:21,4.87e-05,done REDSVD
12:46:21,1.29e-05,SVD factorization complete
12:46:21,0.0021435,commencing linear algebra multiplication to compute ugrade
12:46:21,1.99e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 31: cols = 42: size = 1302: nonzeros = 1302
12:46:21,1.59e-05,U info: rows = 42: cols = 31: size = 1302: nonzeros = 1302
12:46:21,1.58e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:21,0.0150759,linear algebra multiplication to compute ugrade complete
12:46:21,0.0010792,commencing check of parameter bounds and gradients
12:46:21,8.01e-05,commencing calculation of upgrade vector
12:46:21,0.172247,forming JtQJ matrix
12:46:21,0.0471967,commencing to scale JtQJ matrix- first SVD...
12:46:21,6.56e-05,starting REDSVD
12:46:21,0.000757,retrieving REDSVD components
12:46:21,5.08e-05,triming REDSVD components to 30elements
12:46:21,4.62e-05,done REDSVD
12:46:21,0.0001652,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,1.43e-05,JS
12:46:21,0.0137865,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:46:21,0.0457306,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:46:21,5.49e-05,commencing SVD factorization of lambda-scaled JtQJ
12:46:21,1.48e-05,starting REDSVD
12:46:21,0.001013,retrieving REDSVD components
12:46:21,5.15e-05,triming REDSVD components to 31elements
12:46:21,5.85e-05,done REDSVD
12:46:21,1.52e-05,SVD factorization complete
12:46:21,0.0019562,commencing linear algebra multiplication to compute ugrade
12:46:21,1.69e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 31: cols = 42: size = 1302: nonzeros = 1302
12:46:21,1.56e-05,U info: rows = 42: cols = 31: size = 1302: nonzeros = 1302
12:46:21,0.0001098,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 375310
12:46:21,0.0135808,linear algebra multiplication to compute ugrade complete
12:46:21,0.0007779,commencing check of parameter bounds
12:46:21,4.23e-05,limiting out of bounds pars
12:46:21,5.61e-05,change limit/bound enforement for lambda 1000: upper change limit,RCR8D, scaling factor: 3.91942e-44
12:46:21,0.0008586,checking for denormal floating point values
12:46:21,2.74e-05,transforming upgrade pars to model pars
12:46:21,2.05e-05,writing upgrade vector to csv file
12:46:21,0.0066521,LinearAnalysis::glm_iter_fosm
12:46:21,0.0059243,starting FOSM uncertainty analyses for iteration 2
12:46:22,0.172602,loading obscov
12:46:22,0.0029881,loading parcov
12:46:22,0.0009019,setting predictions
12:46:22,3.08e-05,set_predictions
12:46:22,0.0038531,extracting prediction Q1 from jacobian
12:46:22,0.0858901,extracting prediction Q2 from jacobian
12:46:22,0.0851598,extracting prediction Q3 from jacobian
12:46:22,0.0847201,extracting prediction Q4 from jacobian
12:46:22,0.106537,extracting prediction Q5 from jacobian
12:46:22,0.0902408,extracting prediction Q6 from jacobian
12:46:22,0.0893979,extracting prediction Q7 from jacobian
12:46:22,0.0852966,extracting prediction Q8 from jacobian
12:46:22,0.0799773,extracting prediction Q9 from jacobian
12:46:22,0.0783089,extracting prediction Q10 from jacobian
12:46:22,0.0802653,extracting prediction Q11 from jacobian
12:46:22,0.086662,extracting prediction Q12 from jacobian
12:46:23,0.0859692,extracting prediction Q13 from jacobian
12:46:23,0.0849671,extracting prediction Q14 from jacobian
12:46:23,0.0832243,extracting prediction Q15 from jacobian
12:46:23,0.0826782,extracting prediction Q16 from jacobian
12:46:23,0.0895554,extracting prediction Q17 from jacobian
12:46:23,0.0907636,extracting prediction Q18 from jacobian
12:46:23,0.0874229,extracting prediction Q19 from jacobian
12:46:23,0.0860478,extracting prediction Q20 from jacobian
12:46:23,0.0859398,extracting prediction Q21 from jacobian
12:46:23,0.0842897,extracting prediction Q22 from jacobian
12:46:23,0.0846286,extracting prediction Q23 from jacobian
12:46:24,0.0825652,extracting prediction Q24 from jacobian
12:46:24,0.081366,extracting prediction Q25 from jacobian
12:46:24,0.0813376,extracting prediction Q26 from jacobian
12:46:24,0.0849382,extracting prediction Q27 from jacobian
12:46:24,0.0909213,extracting prediction Q28 from jacobian
12:46:24,0.0915254,extracting prediction Q29 from jacobian
12:46:24,0.0887523,extracting prediction Q30 from jacobian
12:46:24,0.0857568,extracting prediction Q31 from jacobian
12:46:24,0.0846608,extracting prediction Q32 from jacobian
12:46:24,0.0866901,extracting prediction Q33 from jacobian
12:46:24,0.0815213,extracting prediction Q34 from jacobian
12:46:24,0.0812506,extracting prediction Q35 from jacobian
12:46:25,0.0804888,extracting prediction Q36 from jacobian
12:46:25,0.080562,extracting prediction Q37 from jacobian
12:46:25,0.0850497,extracting prediction Q38 from jacobian
12:46:25,0.0869724,extracting prediction Q39 from jacobian
12:46:25,0.0959126,extracting prediction Q40 from jacobian
12:46:25,0.0912555,extracting prediction Q41 from jacobian
12:46:25,0.0898523,extracting prediction Q42 from jacobian
12:46:25,0.0849074,extracting prediction Q43 from jacobian
12:46:25,0.0855699,extracting prediction Q44 from jacobian
12:46:25,0.0831562,extracting prediction Q45 from jacobian
12:46:25,0.0838701,extracting prediction Q46 from jacobian
12:46:25,0.0851563,extracting prediction Q47 from jacobian
12:46:26,0.0844185,extracting prediction Q48 from jacobian
12:46:26,0.0811268,extracting prediction Q49 from jacobian
12:46:26,0.0798033,extracting prediction Q50 from jacobian
12:46:26,0.0802525,extracting prediction Q51 from jacobian
12:46:26,0.0917203,extracting prediction Q52 from jacobian
12:46:26,0.0916491,extracting prediction Q53 from jacobian
12:46:26,0.0896346,extracting prediction Q54 from jacobian
12:46:26,0.086263,extracting prediction Q55 from jacobian
12:46:26,0.0825203,extracting prediction Q56 from jacobian
12:46:26,0.0844711,extracting prediction Q57 from jacobian
12:46:26,0.0843844,extracting prediction Q58 from jacobian
12:46:27,0.0832715,extracting prediction Q59 from jacobian
12:46:27,0.082858,extracting prediction Q61 from jacobian
12:46:27,0.0843542,extracting prediction Q62 from jacobian
12:46:27,0.0804476,extracting prediction Q63 from jacobian
12:46:27,0.0839915,extracting prediction Q64 from jacobian
12:46:27,0.0921241,extracting prediction Q65 from jacobian
12:46:27,0.0906149,extracting prediction Q66 from jacobian
12:46:27,0.0877141,extracting prediction Q67 from jacobian
12:46:27,0.0835455,extracting prediction Q68 from jacobian
12:46:27,0.0812436,extracting prediction Q69 from jacobian
12:46:27,0.081328,extracting prediction Q70 from jacobian
12:46:27,0.0826261,extracting prediction Q71 from jacobian
12:46:28,0.0854941,extracting prediction Q72 from jacobian
12:46:28,0.0870134,extracting prediction Q73 from jacobian
12:46:28,0.0859414,extracting prediction Q74 from jacobian
12:46:28,0.0887714,extracting prediction Q75 from jacobian
12:46:28,0.0995988,extracting prediction Q76 from jacobian
12:46:28,0.0895514,extracting prediction Q77 from jacobian
12:46:28,0.0865898,extracting prediction Q78 from jacobian
12:46:28,0.0841107,extracting prediction Q79 from jacobian
12:46:28,0.085353,extracting prediction Q80 from jacobian
12:46:28,0.0853753,extracting prediction Q81 from jacobian
12:46:28,0.0872343,extracting prediction Q82 from jacobian
12:46:29,0.0868797,extracting prediction Q83 from jacobian
12:46:29,0.0860883,extracting prediction Q84 from jacobian
12:46:29,0.0858319,extracting prediction Q85 from jacobian
12:46:29,0.0864083,extracting prediction Q86 from jacobian
12:46:29,0.0891326,extracting prediction Q87 from jacobian
12:46:29,0.0907932,extracting prediction Q88 from jacobian
12:46:29,0.0924292,extracting prediction Q89 from jacobian
12:46:29,0.0903425,extracting prediction Q90 from jacobian
12:46:29,0.0842497,extracting prediction Q91 from jacobian
12:46:29,0.0839268,extracting prediction Q92 from jacobian
12:46:29,0.0858112,extracting prediction Q93 from jacobian
12:46:29,0.0867037,extracting prediction Q94 from jacobian
12:46:30,0.0860598,extracting prediction Q95 from jacobian
12:46:30,0.0850921,extracting prediction Q96 from jacobian
12:46:30,0.0822974,extracting prediction Q97 from jacobian
12:46:30,0.086028,extracting prediction Q98 from jacobian
12:46:30,0.090998,extracting prediction Q99 from jacobian
12:46:30,0.0919547,parameter fosm calcs
12:46:30,7.38e-05,LinearAnalysis::calc_posterior
12:46:30,1.61e-05,LinearAnalysis::align
12:46:30,0.023385,LinearAnalysis::prior_prediction_variance()::invert obscov
12:46:30,5.94e-05,inverting diagonal matrix in place
12:46:30,0.0008117,LinearAnalysis::calc_posterior() form JtQJ
12:46:30,0.0723929,LinearAnalysis::calc_posterior() invert prior parcov
12:46:30,9.74e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:46:30,7.19e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:46:30,1.33e-05,inverting non-diagonal matrix in place
12:46:30,0.0142927,forecast FOSM calcs
12:46:30,0.0035167,LinearAnalysis::prior_prediction_variance
12:46:30,0.000804,LinearAnalysis::prior_prediction_variance
12:46:47,16.7663,completed iteration 3
12:46:47,0.323147,beginning iteration 4
12:46:47,0.0003417,commencing to build jacobian parameter sets
12:46:47,0.0643938,jacobian parameter sets built, commencing model runs
12:47:58,71.239,jacobian runs complete, processing runs
12:47:59,0.968599,processing jacobian runs complete
12:47:59,6.74e-05,saving jacobian and sen files
12:48:00,0.216551,commencing calculation of upgrade vector
12:48:00,0.135088,forming JtQJ matrix
12:48:00,0.0514502,commencing to scale JtQJ matrix- first SVD...
12:48:00,6.01e-05,starting REDSVD
12:48:00,0.0010368,retrieving REDSVD components
12:48:00,5.37e-05,triming REDSVD components to 34elements
12:48:00,7.25e-05,done REDSVD
12:48:00,0.0002036,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:48:00,1.33e-05,JS
12:48:00,0.0155904,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:00,0.0484734,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:48:00,5.43e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:00,1.5e-05,starting REDSVD
12:48:00,0.001198,retrieving REDSVD components
12:48:00,5.52e-05,triming REDSVD components to 33elements
12:48:00,5.71e-05,done REDSVD
12:48:00,1.35e-05,SVD factorization complete
12:48:00,0.0022718,commencing linear algebra multiplication to compute ugrade
12:48:00,1.96e-05,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46Vt info: rows = 33: cols = 46: size = 1518: nonzeros = 1518
12:48:00,1.61e-05,U info: rows = 46: cols = 33: size = 1518: nonzeros = 1518
12:48:00,1.57e-05,jac info: rows = 12076: cols = 46: size = 555496: nonzeros = 395294
12:48:00,0.0134298,linear algebra multiplication to compute ugrade complete
12:48:00,0.0007216,commencing check of parameter bounds and gradients
12:48:00,0.0112334,beginning upgrade vector calculations, lambda = 0.1
12:48:00,0.0001259,commencing calculation of upgrade vector
12:48:00,0.147163,forming JtQJ matrix
12:48:00,0.0387688,commencing to scale JtQJ matrix- first SVD...
12:48:00,5.53e-05,starting REDSVD
12:48:00,0.0007469,retrieving REDSVD components
12:48:00,5.22e-05,triming REDSVD components to 30elements
12:48:00,4.7e-05,done REDSVD
12:48:00,0.0001574,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:00,1.33e-05,JS
12:48:00,0.0116255,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:00,0.0381988,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:00,4.64e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:00,1.37e-05,starting REDSVD
12:48:00,0.000962,retrieving REDSVD components
12:48:00,4.95e-05,triming REDSVD components to 29elements
12:48:00,4.71e-05,done REDSVD
12:48:00,1.29e-05,SVD factorization complete
12:48:00,0.00167,commencing linear algebra multiplication to compute ugrade
12:48:00,1.38e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:00,1.33e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:00,1.35e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:00,0.010616,linear algebra multiplication to compute ugrade complete
12:48:00,0.0011095,commencing check of parameter bounds and gradients
12:48:00,4.67e-05,commencing calculation of upgrade vector
12:48:00,0.150421,forming JtQJ matrix
12:48:00,0.0399362,commencing to scale JtQJ matrix- first SVD...
12:48:00,4.83e-05,starting REDSVD
12:48:00,0.0006394,retrieving REDSVD components
12:48:00,4.1e-05,triming REDSVD components to 30elements
12:48:00,3.86e-05,done REDSVD
12:48:00,0.0001531,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:00,1.15e-05,JS
12:48:00,0.0113945,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:00,0.0375769,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:00,4.5e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:00,1.21e-05,starting REDSVD
12:48:00,0.0009392,retrieving REDSVD components
12:48:00,5.21e-05,triming REDSVD components to 29elements
12:48:00,4.46e-05,done REDSVD
12:48:00,1.31e-05,SVD factorization complete
12:48:00,0.0018181,commencing linear algebra multiplication to compute ugrade
12:48:00,1.62e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:00,1.57e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:00,1.59e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:00,0.010584,linear algebra multiplication to compute ugrade complete
12:48:00,0.0019591,error computing upgrade vector for lambda 0.1, skipping : not normal floating point in upgrade pars: RCS7D,
12:48:00,2.98e-05,beginning upgrade vector calculations, lambda = 1
12:48:00,0.0001132,commencing calculation of upgrade vector
12:48:01,0.145707,forming JtQJ matrix
12:48:01,0.0397019,commencing to scale JtQJ matrix- first SVD...
12:48:01,5.45e-05,starting REDSVD
12:48:01,0.0007641,retrieving REDSVD components
12:48:01,5.75e-05,triming REDSVD components to 30elements
12:48:01,4.79e-05,done REDSVD
12:48:01,0.000158,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,1.29e-05,JS
12:48:01,0.0113699,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:01,0.0378117,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,5.39e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:01,1.42e-05,starting REDSVD
12:48:01,0.0009601,retrieving REDSVD components
12:48:01,4.82e-05,triming REDSVD components to 29elements
12:48:01,5.23e-05,done REDSVD
12:48:01,1.16e-05,SVD factorization complete
12:48:01,0.0014969,commencing linear algebra multiplication to compute ugrade
12:48:01,1.31e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:01,1.26e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:01,1.28e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:01,0.0111763,linear algebra multiplication to compute ugrade complete
12:48:01,0.0007109,commencing check of parameter bounds and gradients
12:48:01,3.62e-05,commencing calculation of upgrade vector
12:48:01,0.174038,forming JtQJ matrix
12:48:01,0.0419935,commencing to scale JtQJ matrix- first SVD...
12:48:01,6.34e-05,starting REDSVD
12:48:01,0.0007544,retrieving REDSVD components
12:48:01,5.32e-05,triming REDSVD components to 30elements
12:48:01,4.5e-05,done REDSVD
12:48:01,0.0001589,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,1.32e-05,JS
12:48:01,0.0124523,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:01,0.0423529,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,4.99e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:01,1.54e-05,starting REDSVD
12:48:01,0.0010063,retrieving REDSVD components
12:48:01,9.18e-05,triming REDSVD components to 29elements
12:48:01,6.23e-05,done REDSVD
12:48:01,1.6e-05,SVD factorization complete
12:48:01,0.0024037,commencing linear algebra multiplication to compute ugrade
12:48:01,2.77e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:01,1.66e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:01,3.09e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:01,0.0132165,linear algebra multiplication to compute ugrade complete
12:48:01,0.0019875,error computing upgrade vector for lambda 1, skipping : not normal floating point in upgrade pars: RCS7D,
12:48:01,4.98e-05,beginning upgrade vector calculations, lambda = 10
12:48:01,0.0001095,commencing calculation of upgrade vector
12:48:01,0.170131,forming JtQJ matrix
12:48:01,0.044377,commencing to scale JtQJ matrix- first SVD...
12:48:01,5.91e-05,starting REDSVD
12:48:01,0.0007395,retrieving REDSVD components
12:48:01,5.05e-05,triming REDSVD components to 30elements
12:48:01,4.61e-05,done REDSVD
12:48:01,0.0001583,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,1.28e-05,JS
12:48:01,0.0118485,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:01,0.0393983,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,5.14e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:01,1.42e-05,starting REDSVD
12:48:01,0.0009979,retrieving REDSVD components
12:48:01,4.49e-05,triming REDSVD components to 29elements
12:48:01,4.04e-05,done REDSVD
12:48:01,1.11e-05,SVD factorization complete
12:48:01,0.001812,commencing linear algebra multiplication to compute ugrade
12:48:01,1.92e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:01,1.58e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:01,1.83e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:01,0.0114401,linear algebra multiplication to compute ugrade complete
12:48:01,0.0009409,commencing check of parameter bounds and gradients
12:48:01,4.19e-05,commencing calculation of upgrade vector
12:48:01,0.156176,forming JtQJ matrix
12:48:01,0.0413439,commencing to scale JtQJ matrix- first SVD...
12:48:01,4.78e-05,starting REDSVD
12:48:01,0.0007001,retrieving REDSVD components
12:48:01,4.28e-05,triming REDSVD components to 30elements
12:48:01,4.24e-05,done REDSVD
12:48:01,0.0001481,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:01,1.14e-05,JS
12:48:02,0.0118773,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:02,0.0394082,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,5.09e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:02,1.39e-05,starting REDSVD
12:48:02,0.0009651,retrieving REDSVD components
12:48:02,5.05e-05,triming REDSVD components to 29elements
12:48:02,4.79e-05,done REDSVD
12:48:02,1.29e-05,SVD factorization complete
12:48:02,0.0018389,commencing linear algebra multiplication to compute ugrade
12:48:02,1.64e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:48:02,1.54e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:48:02,1.59e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:02,0.0118414,linear algebra multiplication to compute ugrade complete
12:48:02,0.0014473,error computing upgrade vector for lambda 10, skipping : not normal floating point in upgrade pars: RCS7D,
12:48:02,4.34e-05,beginning upgrade vector calculations, lambda = 100
12:48:02,0.0001186,commencing calculation of upgrade vector
12:48:02,0.152975,forming JtQJ matrix
12:48:02,0.0411084,commencing to scale JtQJ matrix- first SVD...
12:48:02,5.7e-05,starting REDSVD
12:48:02,0.0007453,retrieving REDSVD components
12:48:02,4.87e-05,triming REDSVD components to 30elements
12:48:02,4.77e-05,done REDSVD
12:48:02,0.0001587,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,1.26e-05,JS
12:48:02,0.012281,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:02,0.0465843,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,7.75e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:02,2.56e-05,starting REDSVD
