,0,1,2,3,4,5
2012-10-04,0.0,0.0,0.0,0.0,0.0,0.056075376951440506
2012-10-05,,,,,,
2012-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-08,0.0,0.0,0.0,0.23419802189449768,0.3524716034337872,0.3328932509100949
2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-10,0.0,0.0,0.0,0.0,0.011739138989140536,0.16929559260143004
2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-12,,,,,,
2012-10-13,0.0,0.0,0.0,0.0,0.0,0.04940353925073437
2012-10-14,0.0,0.0,0.0,0.0,0.0,0.05622349709793231
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.1266103791782438
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-17,0.0,0.0,0.0,0.0,0.0,0.07090787047657182
2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.058596523820654715
2012-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-22,0.0,0.0,0.0,0.0,0.0,0.026904414016606287
2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.06481355896742688
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.04120740153186197
2012-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.056983560494951936
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.04121972687198183
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-02,0.0,0.0,0.0,0.0,0.0,0.02824841563513841
2012-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-04,0.0,0.0,0.0,0.0,0.0,0.014028276321503833
2012-11-05,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-09,,,,,,
2012-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-12,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-13,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-18,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-19,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-23,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-26,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-29,0.513728421417136,0.5244560139978903,0.5277936813695884,0.5205521180423522,0.4961585292055976,0.49758282570654017
2012-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-14,0,0,0,0,0,0
2012-12-15,0,0,0,0,0,0
2012-12-16,0,0,0,0,0,0
2012-12-17,0,0,0,0,0,0
2012-12-18,0,0,0,0,0,0
2012-12-19,0,0,0,0,0,0
2012-12-20,0,0,0,0,0,0
2012-12-21,0,0,0,0,0,0
2012-12-22,0,0,0,0,0,0
2012-12-23,0,0,0,0,0,0
2012-12-24,0,0,0,0,0,0
2012-12-25,0,0,0,0,0,0
2012-12-26,0,0,0,0,0,0
2012-12-27,0,0,0,0,0,0
2012-12-28,0,0,0,0,0,0
2012-12-29,0,0,0,0,0,0
2012-12-30,0,0,0,0,0,0
2012-12-31,0,0,0,0,0,0
2013-01-01,0,0,0,0,0,0
2013-01-02,0,0,0,0,0,0
2013-01-03,0,0,0,0,0,0
2013-01-04,0,0,0,0,0,0
2013-01-05,0,0,0,0,0,0
2013-01-06,0,0,0,0,0,0
2013-01-07,0,0,0,0,0,0
2013-01-08,0,0,0,0,0,0
2013-01-09,0,0,0,0,0,0
2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-21,0.3844276174344175,0.17713388251632042,0.0,0.010404026349663755,0.16030444046517975,0.5038426517798111
2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-26,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-27,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-06,0,0,0,0,0,0
2013-02-07,0,0,0,0,0,0
2013-02-08,0,0,0,0,0,0
2013-02-09,0,0,0,0,0,0
2013-02-10,0,0,0,0,0,0
2013-02-11,0,0,0,0,0,0
2013-02-12,0,0,0,0,0,0
2013-02-13,0,0,0,0,0,0
2013-02-14,0,0,0,0,0,0
2013-02-15,0,0,0,0,0,0
2013-02-16,0,0,0,0,0,0
2013-02-17,0,0,0,0,0,0
2013-02-18,0,0,0,0,0,0
2013-02-19,0,0,0,0,0,0
2013-02-20,0,0,0,0,0,0
2013-02-21,0,0,0,0,0,0
2013-02-22,0,0,0,0,0,0
2013-02-23,0,0,0,0,0,0
2013-02-24,0,0,0,0,0,0
2013-02-25,0,0,0,0,0,0
2013-02-26,,,,,,
2013-02-27,0,0,0,0,0,0
2013-02-28,0,0,0,0,0,0
2013-03-01,0,0,0,0,0,0
2013-03-02,0,0,0,0,0,0
2013-03-03,0,0,0,0,0,0
2013-03-04,0,0,0,0,0,0
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-07,0.0,0.0,0.0043049071947362195,0.0018627148751084184,0.0,0.0
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-16,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-17,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-20,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-21,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-24,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-29,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0,0,0,0,0,0
2013-04-02,0,0,0,0,0,0
2013-04-03,0,0,0,0,0,0
2013-04-04,0,0,0,0,0,0
2013-04-05,0,0,0,0,0,0
2013-04-06,0,0,0,0,0,0
2013-04-07,0,0,0,0,0,0
2013-04-08,0,0,0,0,0,0
2013-04-09,0,0,0,0,0,0
2013-04-10,0,0,0,0,0,0
2013-04-11,0,0,0,0,0,0
2013-04-12,0,0,0,0,0,0
2013-04-13,0,0,0,0,0,0
2013-04-14,0,0,0,0,0,0
2013-04-15,0,0,0,0,0,0
2013-04-16,0,0,0,0,0,0
2013-04-17,0,0,0,0,0,0
2013-04-18,0,0,0,0,0,0
2013-04-19,0,0,0,0,0,0
2013-04-20,0,0,0,0,0,0
2013-04-21,0,0,0,0,0,0
2013-04-22,0,0,0,0,0,0
2013-04-23,0,0,0,0,0,0
2013-04-24,0,0,0,0,0,0
2013-04-25,0,0,0,0,0,0
2013-04-26,0,0,0,0,0,0
2013-04-27,0,0,0,0,0,0
2013-04-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,0.0,0.0,0.0,0.0,0.08922243446179016,0.10448511650124492
2013-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-05,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,0.11683938875123055,0.1609219332127235,0.23887466188609166,0.22241721433864767,0.07482583365710499,0.0
2013-05-11,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-12,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,0.40513898267520504,0.32592277350846804,0.46408568852761295,0.45436134932229283,0.3851869357143747,0.43877212997541104
2013-05-18,0.0,0.0,0.19236975303774023,0.6899276944736475,0.6741658679928761,0.6669628358012843
2013-05-19,0.0,0.0,0.0211280653347974,0.5772819447121005,0.729678475498919,0.6817757664669752
2013-05-20,0.0,0.0,0.004324396368787956,0.5068062019195517,0.7627934642990736,0.70296976999829
2013-05-21,0.0,0.0,0.0,0.2339001573958161,0.6873386889798778,0.6404383799548582
2013-05-22,0.0,0.0,9.815266446780069e-05,0.20386770369543966,0.7399214684428973,0.6983325751255313
2013-05-23,0.0,0.0,0.0,0.1466859091540459,0.6208734021593614,0.6296481719449689
2013-05-24,0.0,0.0,0.0,0.08777106829714713,0.6623819658111972,0.6517507795200755
2013-05-25,0.0,0.0,0.0,0.12129761189481757,0.5990749087480357,0.6155907026540445
2013-05-26,0.0,0.0,0.0,0.06195308410472976,0.49794751155919087,0.5526815281691722
2013-05-27,0.030690597068338286,0.4409784327203494,0.09707373929461134,0.1605870589872642,0.011059554426832296,0.05933267149252844
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,0.0,0.0,0.018168387455525965,0.7389189395747304,0.8322359251233803,0.7202702679787069
2013-05-30,0.0,0.0,0.0,0.09885093638246137,0.36563759323431266,0.4374381454974979
2013-05-31,0.0,0.0,0.0,0.017012717504182477,0.03821900532589502,0.03344202227132414
2013-06-01,0.0,0.0,0.0,0.2315437352962574,0.5686573804400621,0.6073041386315492
2013-06-02,0.0,0.0,0.004279037266350733,0.3454800798472645,0.804507957759347,0.7491848234471622
2013-06-03,0.0,0.0,0.00023332010218328814,0.3038317673054142,0.7898657881980462,0.7496662976383911
2013-06-04,0.0,0.0,0.00021981675656207418,0.21586908424421636,0.7643876489107112,0.734747832118823
2013-06-05,0.0,0.0,0.0002285282918329097,0.21237236905783155,0.7891064350215534,0.7515489875999172
2013-06-06,0.0,0.0,0.0,0.15384204390245207,0.69071262634005,0.6762225701959051
2013-06-07,0.0,0.0,0.00020533427982934415,0.15159832269237453,0.7291776864082665,0.7186152559734289
2013-06-08,0.0,0.0,0.0,0.1289929763818828,0.6740732348125519,0.6964886221184755
2013-06-09,0.0,0.0,0.0,0.0862875410508282,0.6106183189119011,0.6616580169081603
2013-06-10,0.0,0.0,0.0,0.0714069117657226,0.6566408358219314,0.702358937988391
2013-06-11,0.0,0.0,0.0,0.06510775829648424,0.6253051182186922,0.7065115237395847
2013-06-12,0.0,0.0,0.0,0.04740825890314354,0.6261373454238305,0.6988069666239645
2013-06-13,0.0,0.0,0.0,0.06341797234478076,0.5675959280889041,0.6540275048290626
2013-06-14,0.0,0.0,0.0,0.05019551925012872,0.5813124889238901,0.6815329414821574
2013-06-15,0.0,0.0,0.0,0.061594364660995084,0.4993312027133029,0.6362711043771102
2013-06-16,0.0,0.0,0.0,0.039610406426850236,0.5254246782639932,0.683363393159583
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,0.0,0.0,0.0,0.02441031764116149,0.484589819808974,0.6493857437153884
2013-06-19,0.0,0.0,0.0,0.03320367695169305,0.4846847208915028,0.6350084831976054
2013-06-20,0.0,0.0,0.0,0.04013618038057849,0.4521697971635524,0.6413401046066387
2013-06-21,0.0,0.0,0.0,0.024314796513373108,0.4843817102805992,0.666428442952563
2013-06-22,0.37964135270376975,0.24089194981292328,0.1535584615351998,0.23137167514630527,0.25887798536845535,0.2293819543174902
2013-06-23,0.0,0.0,0.10760421293644842,0.4552667901947273,0.576266448145496,0.5723461795001619
2013-06-24,0.0,0.0,0.03798695356453236,0.5654607204223602,0.6783374046686825,0.6632942914363441
2013-06-25,0.0,0.0,0.019119898296374272,0.4248456758721634,0.756504132690781,0.7222291515551034
2013-06-26,0.4555078435430415,0.3868164489538265,0.26371155474715346,0.12188316654978919,0.07067527929594476,0.006584468907022238
2013-06-27,0.0,0.0,0.004384298747945055,0.18780610396444447,0.22678330747238942,0.20780155061248512
2013-06-28,0.0,0.0,0.00939651707096387,0.642982374461711,0.8267087413825888,0.7471132755336621
2013-06-29,0.0,0.0,0.005001439525000816,0.299843926854802,0.7454928688669373,0.7019684144632655
2013-06-30,0.0,0.0,0.0006018634479365244,0.327925791311027,0.7834120165029451,0.7436700433756652
2013-07-01,0.0,0.0,0.0,0.2458078127399164,0.6762780075546964,0.6904590736886436
2013-07-02,0.0,0.0,0.0,0.2492591738000864,0.7605931919929501,0.7340687457414116
2013-07-03,0.0,0.0,0.0,0.2024529337517897,0.6703179850387876,0.6899740151848726
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,0.16527076341444966,0.18698879668207097,0.2804730853453336,0.36794833092474755,0.4082217999361474,0.12739876285819654
2013-07-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-07,0.0,0.0,0.0,0.009038882795957204,0.1627349378625625,0.2631095051051957
2013-07-08,0.0,0.0,0.0,0.10499696034198806,0.6001738964580794,0.6411766366922091
2013-07-09,0.0,0.0,0.0,0.10633595696753088,0.5782727792921446,0.6672377267864467
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,0.0,0.0,0.00019999230638347555,0.11292628690752066,0.569517172713793,0.674897059395121
2013-07-12,0.0,0.0,0.0,0.0833897101732531,0.5417077592386926,0.6376309209615386
2013-07-13,0.0,0.0,0.0,0.054070056903995314,0.4819822782610092,0.6446280153653313
2013-07-14,0.0,0.0,0.0,0.09388612420545867,0.5046373430577831,0.6232337240242977
2013-07-15,0.0,0.0,0.0,0.0307462076548303,0.3825101842631535,0.5819415189530939
2013-07-16,0.0,0.0,0.0,0.04918425226894534,0.43301472427957677,0.5640084851735627
2013-07-17,0.0,0.0,0.0,0.028270903636951006,0.32249637113241736,0.5578717303413054
2013-07-18,,,,,,
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0,0.0,0.1262548274675551,0.6432424279868574,0.6790619246222065,0.7075073957899871
2013-07-21,0.0,0.0,0.00041373266702129084,0.41577563457040373,0.7243006699588319,0.6860581911691847
2013-07-22,0.0,0.0,0.006781358015231914,0.33730073165504865,0.7352777037076491,0.6969272069934459
2013-07-23,0.0,0.0,0.002077610533350519,0.369414685572747,0.7712701569619395,0.7382869775397431
2013-07-24,0.0,0.0,0.0,0.13562077389820631,0.6657472760547128,0.6642844158694996
2013-07-25,0.0,0.0,0.00023085619079567395,0.1497414288670477,0.6996170242808124,0.7226989788817312
2013-07-26,0.0,0.0,0.0,0.15967914049773527,0.5408796374483407,0.263072549754534
2013-07-27,0.0,0.0,0.0,0.03054377516657932,0.3653662037605922,0.32760766075791603
2013-07-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,0.0,0.0,0.0,0.02328993460021158,0.40014828308352135,0.45601363716611815
2013-07-30,0.0,0.0,0.0,0.018025551503088832,0.4300815686520049,0.640167629708792
2013-07-31,0.0,0.0,0.0,0.01795020411126888,0.30267451184306526,0.5988411635538595
2013-08-01,0.0,0.0,0.0,0.022307882207171167,0.38039206357756217,0.6141467679551497
2013-08-02,0.0,0.0,0.0,0.00580686814209738,0.13908934765122302,0.26508119411236775
2013-08-03,0.0,0.0,0.0,0.00041669883320872154,0.13807294062563366,0.31878871245049745
2013-08-04,0.0,0.0,0.0,0.0261102929523988,0.30361808853790256,0.5855461143408492
2013-08-05,0.0,0.0,0.0,0.019963213900345313,0.26781889088425653,0.4875925066427151
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,0.0,0.007754501845210269,0.0,0.0672734125529705,0.07245285227155769,0.031080088141377197
2013-08-08,0.0,0.0,0.02370428133919686,0.5696794766758927,0.7321545081145853,0.7310131794389767
2013-08-09,0.0,0.0,0.0,0.15879527006392846,0.6532437381910977,0.6662648971468348
2013-08-10,0.0,0.0,0.00020620211257411353,0.12402056733445097,0.6877572908095155,0.7244199718446119
2013-08-11,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-12,0.0,0.0,0.0,0.04480381185563857,0.5467799409885638,0.5539101166590454
2013-08-13,0.0,0.0,0.0,0.021227259259405565,0.5446204034358186,0.6951641586798931
2013-08-14,0.0,0.0,0.0,0.02919311248486954,0.4771959317132737,0.7018096246215929
2013-08-15,0.0,0.0,0.0,0.016383500503372617,0.473270801453044,0.667100597717901
2013-08-16,0.0,0.0,0.0,0.017111209537687244,0.32125990130394994,0.6397203621551529
2013-08-17,0.0,0.0,0.0,0.009477557139455308,0.36219640280258714,0.6783840500241066
2013-08-18,0.0,0.0,0.0,0.020216714351448332,0.24816205684715012,0.5974210109441283
2013-08-19,0.0,0.0,0.0,0.009279846554881215,0.2729833818611435,0.6200925138669068
2013-08-20,0.0,0.0,0.0,0.015519215997171413,0.2559046334813289,0.6033914021493032
2013-08-21,0.0,0.0,0.0,0.0033005102607615677,0.22716432336451964,0.616718433606502
2013-08-22,0.0,0.0,0.0,0.0077921229527062865,0.2425632927693845,0.6046963159493465
2013-08-23,0.0,0.0,0.0,0.024897695263005403,0.03334791164346712,0.0
2013-08-24,0.0,0.0,0.0,0.0026101653861279207,0.22841127270517314,0.5798473326546856
2013-08-25,0.0,0.0,0.0,0.003979411222030703,0.1633465354682305,0.542403575840081
2013-08-26,0.0,0.0,0.0,0.004086454526363381,0.20840047805747475,0.5274405164070213
2013-08-27,0.0,0.0,0.0,0.003577468767250908,0.15322262044030036,0.5337384117471564
2013-08-28,0.0,0.0,0.0,0.001774292107921477,0.17634127629229776,0.5601307998112811
2013-08-29,0.0,0.0,0.0,0.0019358677904263175,0.12930677049053774,0.5139512600355356
2013-08-30,0.0,0.0,0.0,0.003589049884122559,0.11560136876422755,0.512988279646083
2013-08-31,0.0,0.0,0.0,0.0018911033872907352,0.1189222088584971,0.4448008097998972
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,0.0,0.0,0.0,0.0011167686614635352,0.04923711876466703,0.16815254902736923
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,0.0,0.0,0.027625844140455515,0.11520584131936439,0.18781571825262205,0.46916824897453796
2013-09-08,0.0,0.0,0.0,0.0,0.05966081651638048,0.5298556134993022
2013-09-09,0.0,0.0,0.0,0.0,0.054390243620487326,0.2761044543569158
2013-09-10,0.0,0.0,0.0,0.0,0.005219403728431559,0.1381794660891076
2013-09-11,0.0,0.0,0.0,0.0,0.05720794850943059,0.39615557411084046
2013-09-12,0.0,0.0,0.0,0.0,0.023041823906273115,0.130113494383367
2013-09-13,0.0,0.0,0.0,0.0,0.038647206437323264,0.23820622535393465
2013-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-15,0.0,0.0,0.0,0.0,0.035156445282534976,0.3300777130544201
2013-09-16,0.0,0.0,0.0,0.0,0.04301607768519455,0.3268120980074397
2013-09-17,0.0,0.0,0.0,0.0,0.00594002531433049,0.2151227550826805
2013-09-18,0.0,0.0,0.0,0.0,0.03321704960170952,0.20651192745153266
2013-09-19,0.0,0.0,0.0,0.0,0.028547432911502437,0.10996668823803618
2013-09-20,0.0,0.0,0.0,0.0,0.04203619494774266,0.23340479334290593
2013-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22,0.0,0.0,0.0,0.0,0.0313801373245363,0.23873857085374323
2013-09-23,,,,,,
2013-09-24,0.0,0.0,0.0,0.0,0.029420703157764343,0.22588839636112706
2013-09-25,0.0,0.0,0.0,0.0,0.03300013594529979,0.30318991457100325
2013-09-26,0.0,0.0,0.0,0.0,0.01813342796693869,0.14064710423339635
2013-09-27,0.0,0.0,0.0,0.0,0.029523595851868846,0.2512713389831039
2013-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-29,0.39971657372089264,0.2393084145027805,0.4456400262464615,0.40663108483285626,0.07269432104588917,0.14849759089281783
2013-09-30,0.0,0.0,0.0,0.0,0.024936314435322036,0.13978817072929542
2013-10-01,0.0,0.0,0.0,0.0,0.011944845534593134,0.1350413325131439
2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-03,0.0,0.0,0.0,0.0,0.019916920980337243,0.1078484007437206
2013-10-04,0.0,0.0,0.0,0.0,0.035262214071843635,0.18619010585159787
2013-10-05,0.0,0.0,0.0,0.0,0.014207440491181675,0.0
2013-10-06,0.0,0.0,0.0,0.0,0.024723097041225547,0.183178776726644
2013-10-07,0.0,0.0,0.0,0.0,0.017624802755256016,0.0
2013-10-08,0.0,0.04470639169647132,0.3752057020416739,0.4425931153968661,0.4431837808324644,0.48429633270675343
2013-10-09,0.0,0.0,0.0,0.0,0.010445498330464448,0.19391832140920726
2013-10-10,,,,,,
2013-10-11,0.0,0.0,0.0,0.0,0.016944034834111894,0.13539746147552578
2013-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-13,0.0,0.0,0.0,0.0,0.013169020679271762,0.17260574141500787
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.006370287397807739,0.09109936572160054
2013-10-16,0.0,0.0,0.0,0.0,0.004385612551523733,0.047282500902887804
2013-10-17,,,,,,
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-20,0.0,0.0,0.0,0.0,0.00635601122605191,0.10722400798505367
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22,0.0,0.12015922932275287,0.3804075153523269,0.45470873196698325,0.45263364533624534,0.4773340174562201
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-27,0.0,0.0,0.0,0.0,0.0,0.09779661898839012
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.002168918521679165,0.03510279463671429
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.4155778393254771,0.44711155399592484,0.5540918070589557,0.5883838024230764,0.5522270208150356,0.5608134121594603
2013-11-01,0.0,0.0,0.026926780592130516,0.1226790616959533,0.3412381133101264,0.13919855324965733
2013-11-02,0.0,0.0,0.0,0.0,0.0022995107027949124,0.28799121216321244
2013-11-03,0.0,0.0,0.0,0.0,0.0,0.09577351493900522
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.05693921777857873
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-09,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,0.0,0.0,0.0026928640853042377,0.05796226213853837,0.08020131545385355,0.0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-17,0.0,0.0,0.0,0.0,0.0,0.0
